user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,user_status
5332,78,2880,0.953835474,0.788525125,12,3,1,0,1,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""5332"",
    ""age"": ""78"",
    ""last_month_salary"": ""2880"",
    ""debt_ratio"": ""0.953835474"",
    ""using_lines_not_secured_personal_assets"": ""0.788525125"",
    ""total_loan"": ""12"",
    ""more_90_days_overdue"": ""3"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",5332 - cliente mau pagador
6438,61,3500,0.087974864,0.495996232,13,3,1,0,1,0,0,0,0,"{
  ""risk_score"": {
    ""user_id"": ""6438"",
    ""age"": ""61"",
    ""last_month_salary"": ""3500"",
    ""debt_ratio"": ""0.087974864"",
    ""using_lines_not_secured_personal_assets"": ""0.495996232"",
    ""total_loan"": ""13"",
    ""more_90_days_overdue"": ""3"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",6438 - cliente mau pagador
27128,43,5400,5965.0,1.003322259,13,3,1,1,0,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""27128"",
    ""age"": ""43"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""5965.0"",
    ""using_lines_not_secured_personal_assets"": ""1.003322259"",
    ""total_loan"": ""13"",
    ""more_90_days_overdue"": ""3"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",27128 - cliente mau pagador
4830,87,7351,1.466539717,1.027782171,14,3,1,0,0,1,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""4830"",
    ""age"": ""87"",
    ""last_month_salary"": ""7351"",
    ""debt_ratio"": ""1.466539717"",
    ""using_lines_not_secured_personal_assets"": ""1.027782171"",
    ""total_loan"": ""14"",
    ""more_90_days_overdue"": ""3"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",4830 - cliente mau pagador
29519,48,8830,0.529271883,0.016627345,16,3,1,1,0,1,0,0,0,"{
  ""risk_score"": {
    ""user_id"": ""29519"",
    ""age"": ""48"",
    ""last_month_salary"": ""8830"",
    ""debt_ratio"": ""0.529271883"",
    ""using_lines_not_secured_personal_assets"": ""0.016627345"",
    ""total_loan"": ""16"",
    ""more_90_days_overdue"": ""3"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",29519 - cliente mau pagador
34984,62,5400,4437.0,0.996495112,18,3,1,0,0,0,1,0,0,"{
  ""risk_score"": {
    ""user_id"": ""34984"",
    ""age"": ""62"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""4437.0"",
    ""using_lines_not_secured_personal_assets"": ""0.996495112"",
    ""total_loan"": ""18"",
    ""more_90_days_overdue"": ""3"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",34984 - cliente mau pagador
12012,51,3419,3.578654971,0.391520836,21,4,1,0,1,1,0,0,0,"{
  ""risk_score"": {
    ""user_id"": ""12012"",
    ""age"": ""51"",
    ""last_month_salary"": ""3419"",
    ""debt_ratio"": ""3.578654971"",
    ""using_lines_not_secured_personal_assets"": ""0.391520836"",
    ""total_loan"": ""21"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""0"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",12012 - cliente mau pagador
18132,30,4585,0.087003925,0.9999999,1,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""18132"",
    ""age"": ""30"",
    ""last_month_salary"": ""4585"",
    ""debt_ratio"": ""0.087003925"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",18132 - cliente mau pagador
21009,56,3500,0.224507284,0.9999999,1,4,1,0,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""21009"",
    ""age"": ""56"",
    ""last_month_salary"": ""3500"",
    ""debt_ratio"": ""0.224507284"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",21009 - cliente mau pagador
12512,42,3333,0.120575885,0.9999999,1,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""12512"",
    ""age"": ""42"",
    ""last_month_salary"": ""3333"",
    ""debt_ratio"": ""0.120575885"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""1"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",12512 - cliente mau pagador
31604,27,2400,0.382340691,1.803986711,2,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""31604"",
    ""age"": ""27"",
    ""last_month_salary"": ""2400"",
    ""debt_ratio"": ""0.382340691"",
    ""using_lines_not_secured_personal_assets"": ""1.803986711"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",31604 - cliente mau pagador
1999,24,1200,0.497085762,1.430784608,2,4,1,1,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""1999"",
    ""age"": ""24"",
    ""last_month_salary"": ""1200"",
    ""debt_ratio"": ""0.497085762"",
    ""using_lines_not_secured_personal_assets"": ""1.430784608"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""5""
  }
}",1999 - cliente mau pagador
14435,29,1800,0.263742365,0.9999999,2,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""14435"",
    ""age"": ""29"",
    ""last_month_salary"": ""1800"",
    ""debt_ratio"": ""0.263742365"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",14435 - cliente mau pagador
31107,61,5400,2598.0,0.9999999,2,4,1,0,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""31107"",
    ""age"": ""61"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""2598.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",31107 - cliente mau pagador
29347,26,1880,0.032961191,0.91246432,2,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""29347"",
    ""age"": ""26"",
    ""last_month_salary"": ""1880"",
    ""debt_ratio"": ""0.032961191"",
    ""using_lines_not_secured_personal_assets"": ""0.91246432"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",29347 - cliente mau pagador
14096,37,2500,0.136345462,0.9999999,2,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""14096"",
    ""age"": ""37"",
    ""last_month_salary"": ""2500"",
    ""debt_ratio"": ""0.136345462"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",14096 - cliente mau pagador
12750,31,2080,0.643921192,0.9999999,2,4,1,1,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""12750"",
    ""age"": ""31"",
    ""last_month_salary"": ""2080"",
    ""debt_ratio"": ""0.643921192"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""5""
  }
}",12750 - cliente mau pagador
27178,53,1600,0.21299188,0.9999999,2,4,1,0,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""27178"",
    ""age"": ""53"",
    ""last_month_salary"": ""1600"",
    ""debt_ratio"": ""0.21299188"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",27178 - cliente mau pagador
16491,36,3000,0.328557148,1.274725275,2,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""16491"",
    ""age"": ""36"",
    ""last_month_salary"": ""3000"",
    ""debt_ratio"": ""0.328557148"",
    ""using_lines_not_secured_personal_assets"": ""1.274725275"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",16491 - cliente mau pagador
21755,49,5400,2977.0,0.9999999,2,4,1,0,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""21755"",
    ""age"": ""49"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""2977.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""2"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",21755 - cliente mau pagador
14307,42,5000,0.213957209,1.027420737,3,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""14307"",
    ""age"": ""42"",
    ""last_month_salary"": ""5000"",
    ""debt_ratio"": ""0.213957209"",
    ""using_lines_not_secured_personal_assets"": ""1.027420737"",
    ""total_loan"": ""3"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",14307 - cliente mau pagador
25486,30,3125,0.284069098,0.9999999,3,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""25486"",
    ""age"": ""30"",
    ""last_month_salary"": ""3125"",
    ""debt_ratio"": ""0.284069098"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""3"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",25486 - cliente mau pagador
11637,54,5400,1333.0,0.568440409,3,4,1,0,0,0,0,1,0,"{
  ""risk_score"": {
    ""user_id"": ""11637"",
    ""age"": ""54"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""1333.0"",
    ""using_lines_not_secured_personal_assets"": ""0.568440409"",
    ""total_loan"": ""3"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",11637 - cliente mau pagador
1012,23,6000,0.047325446,0.580545944,3,4,1,1,0,0,0,1,0,"{
  ""risk_score"": {
    ""user_id"": ""1012"",
    ""age"": ""23"",
    ""last_month_salary"": ""6000"",
    ""debt_ratio"": ""0.047325446"",
    ""using_lines_not_secured_personal_assets"": ""0.580545944"",
    ""total_loan"": ""3"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",1012 - cliente mau pagador
28924,40,4500,0.070206621,0.946167054,3,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""28924"",
    ""age"": ""40"",
    ""last_month_salary"": ""4500"",
    ""debt_ratio"": ""0.070206621"",
    ""using_lines_not_secured_personal_assets"": ""0.946167054"",
    ""total_loan"": ""3"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",28924 - cliente mau pagador
18145,44,4500,0.449900022,0.9999999,4,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""18145"",
    ""age"": ""44"",
    ""last_month_salary"": ""4500"",
    ""debt_ratio"": ""0.449900022"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",18145 - cliente mau pagador
11344,51,4500,0.189291269,0.9999999,4,4,1,0,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""11344"",
    ""age"": ""51"",
    ""last_month_salary"": ""4500"",
    ""debt_ratio"": ""0.189291269"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",11344 - cliente mau pagador
15574,32,5400,1494.0,0.9999999,4,4,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""15574"",
    ""age"": ""32"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""1494.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",15574 - cliente mau pagador
31873,49,2500,1.224310276,1.744510978,4,4,1,0,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""31873"",
    ""age"": ""49"",
    ""last_month_salary"": ""2500"",
    ""debt_ratio"": ""1.224310276"",
    ""using_lines_not_secured_personal_assets"": ""1.744510978"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",31873 - cliente mau pagador
4382,40,6200,0.357200452,0.694663167,4,4,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""4382"",
    ""age"": ""40"",
    ""last_month_salary"": ""6200"",
    ""debt_ratio"": ""0.357200452"",
    ""using_lines_not_secured_personal_assets"": ""0.694663167"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",4382 - cliente mau pagador
23193,47,7765,0.046613443,0.862842893,4,4,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""23193"",
    ""age"": ""47"",
    ""last_month_salary"": ""7765"",
    ""debt_ratio"": ""0.046613443"",
    ""using_lines_not_secured_personal_assets"": ""0.862842893"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",23193 - cliente mau pagador
20457,32,4400,0.169961372,0.820224719,4,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""20457"",
    ""age"": ""32"",
    ""last_month_salary"": ""4400"",
    ""debt_ratio"": ""0.169961372"",
    ""using_lines_not_secured_personal_assets"": ""0.820224719"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",20457 - cliente mau pagador
24232,39,7750,0.310540575,0.9999999,4,4,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""24232"",
    ""age"": ""39"",
    ""last_month_salary"": ""7750"",
    ""debt_ratio"": ""0.310540575"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",24232 - cliente mau pagador
16274,46,6500,0.265036148,0.940211958,5,4,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""16274"",
    ""age"": ""46"",
    ""last_month_salary"": ""6500"",
    ""debt_ratio"": ""0.265036148"",
    ""using_lines_not_secured_personal_assets"": ""0.940211958"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",16274 - cliente mau pagador
18714,53,2206,0.391481649,1.383270911,5,4,1,0,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""18714"",
    ""age"": ""53"",
    ""last_month_salary"": ""2206"",
    ""debt_ratio"": ""0.391481649"",
    ""using_lines_not_secured_personal_assets"": ""1.383270911"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",18714 - cliente mau pagador
24045,36,3004,0.356738769,1.212624585,5,4,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""24045"",
    ""age"": ""36"",
    ""last_month_salary"": ""3004"",
    ""debt_ratio"": ""0.356738769"",
    ""using_lines_not_secured_personal_assets"": ""1.212624585"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",24045 - cliente mau pagador
3290,45,3188,1.673565381,1.004579978,5,4,1,1,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""3290"",
    ""age"": ""45"",
    ""last_month_salary"": ""3188"",
    ""debt_ratio"": ""1.673565381"",
    ""using_lines_not_secured_personal_assets"": ""1.004579978"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""5""
  }
}",3290 - cliente mau pagador
21599,58,5400,974.0,0.9999999,5,4,1,0,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""21599"",
    ""age"": ""58"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""974.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",21599 - cliente mau pagador
25607,46,6000,0.548908515,0.9999999,5,4,1,1,0,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""25607"",
    ""age"": ""46"",
    ""last_month_salary"": ""6000"",
    ""debt_ratio"": ""0.548908515"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",25607 - cliente mau pagador
17285,51,2250,0.50821857,1.551495017,5,4,1,0,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""17285"",
    ""age"": ""51"",
    ""last_month_salary"": ""2250"",
    ""debt_ratio"": ""0.50821857"",
    ""using_lines_not_secured_personal_assets"": ""1.551495017"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",17285 - cliente mau pagador
12558,40,1200,0.764363031,0.979006998,5,4,1,1,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""12558"",
    ""age"": ""40"",
    ""last_month_salary"": ""1200"",
    ""debt_ratio"": ""0.764363031"",
    ""using_lines_not_secured_personal_assets"": ""0.979006998"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""4"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""5""
  }
}",12558 - cliente mau pagador
